timestamp,hz,kw,cube,mask_on-hours,mask_outage,mask_override,mask_settling,in_evaluation,in_analysis,in_no_settling,in_all_usable
2026-05-19 14:15:00+07:00,34.2527,2.66,0.3214951454425374,True,True,True,False,False,False,True,True
2026-05-19 14:30:00+07:00,34.5467,2.70667,0.32984483879170057,True,True,True,False,False,False,True,True
2026-05-19 14:45:00+07:00,34.6567,2.74667,0.33300565443093016,True,True,True,False,False,False,True,True
2026-05-19 15:00:00+07:00,34.5827,2.68667,0.3308770756569944,True,True,True,False,False,False,True,True
2026-05-19 15:15:00+07:00,34.3646,2.72308,0.3246563235980011,True,True,True,False,False,False,True,True
2026-05-19 15:30:00+07:00,33.9233,2.87667,0.3123088320284986,True,True,True,False,False,False,True,True
2026-05-19 15:45:00+07:00,35.534,2.94667,0.358940349226432,True,True,True,False,False,False,True,True
2026-05-19 16:00:00+07:00,30.23,2.90667,0.22100618533600003,True,True,True,False,False,False,True,True
2026-05-19 16:15:00+07:00,30.0,2.9,0.21599999999999997,True,True,True,False,False,False,True,True
2026-05-19 16:30:00+07:00,30.0,2.9,0.21599999999999997,True,True,True,False,False,False,True,True
2026-05-19 16:45:00+07:00,30.0,2.9,0.21599999999999997,True,True,True,False,False,False,True,True
2026-05-19 17:00:00+07:00,30.2467,2.7,0.22137265995585248,True,True,True,False,False,False,True,True
2026-05-19 17:15:00+07:00,32.0827,2.34667,0.2641816922995943,True,True,True,False,False,False,True,True
2026-05-19 17:30:00+07:00,34.678,2.76,0.33362002747001596,True,True,True,False,False,False,True,True
2026-05-19 17:45:00+07:00,28.5313,1.98,0.18580383255327446,True,True,True,False,False,False,True,True
2026-05-20 09:15:00+07:00,34.095,2.7,0.31707505125899993,True,True,True,True,True,True,True,True
2026-05-20 09:30:00+07:00,34.0087,2.5,0.31467343456830793,True,True,True,False,False,False,True,True
2026-05-20 09:45:00+07:00,33.6,2.57333,0.30346444800000005,True,True,True,False,False,False,True,True
2026-05-20 10:00:00+07:00,33.5967,2.57333,0.3033750431494084,True,True,True,False,False,False,True,True
2026-05-20 10:15:00+07:00,33.6873,2.62,0.30583599612296486,True,True,True,False,False,False,True,True
2026-05-20 10:30:00+07:00,33.772,2.59333,0.3081486921251839,True,True,True,False,False,False,True,True
2026-05-20 10:45:00+07:00,33.5593,2.56667,0.3023630151261829,True,True,True,False,False,False,True,True
2026-05-20 11:00:00+07:00,33.558,2.53333,0.302327878216896,True,True,True,True,True,True,True,True
2026-05-20 11:15:00+07:00,33.602,2.56667,0.30351864130566397,True,True,True,False,False,False,True,True
2026-05-20 11:30:00+07:00,33.6487,2.6,0.30478588990282635,True,True,True,False,False,False,True,True
2026-05-20 11:45:00+07:00,33.5053,2.57333,0.300905772785551,True,True,True,False,False,False,True,True
2026-05-20 12:00:00+07:00,34.0147,2.66667,0.3148400131548521,True,True,True,False,False,False,True,True
2026-05-20 12:15:00+07:00,34.0453,2.65333,0.3156904784491173,True,True,True,False,False,False,True,True
2026-05-20 12:30:00+07:00,34.09,2.64667,0.3169355754320001,True,True,True,False,False,False,True,True
2026-05-20 12:45:00+07:00,34.256,2.66,0.32158807559372793,True,True,True,True,True,True,True,True
2026-05-20 13:00:00+07:00,33.3613,2.60667,0.29704269995661914,True,True,True,False,False,False,True,True
2026-05-20 13:15:00+07:00,33.8273,2.6,0.3096649074300193,True,True,True,False,False,False,True,True
2026-05-20 13:30:00+07:00,33.7147,2.60667,0.3065828702310043,True,True,True,False,False,False,True,True
2026-05-20 13:45:00+07:00,33.5967,2.57333,0.3033750431494084,True,True,True,False,False,False,True,True
2026-05-20 14:00:00+07:00,33.8473,2.65333,0.3102144896242385,True,True,True,False,False,False,True,True
2026-05-20 14:15:00+07:00,33.6933,2.60667,0.30599944135262586,True,True,True,False,False,False,True,True
2026-05-20 14:30:00+07:00,33.9353,2.6,0.31264037688271973,True,True,True,False,False,False,True,True
2026-05-20 14:45:00+07:00,33.82,2.59333,0.309464471744,True,True,True,True,True,True,True,True
2026-05-20 15:00:00+07:00,33.9873,2.6,0.31407978279625287,True,True,True,False,False,False,True,True
2026-05-20 15:15:00+07:00,33.7613,2.6,0.3078558921904432,True,True,True,False,False,False,True,True
2026-05-20 15:30:00+07:00,34.284,2.65333,0.32237729454643194,True,True,True,False,False,False,True,True
2026-05-20 15:45:00+07:00,34.458,2.66667,0.32731068799929597,True,True,True,True,True,True,True,True
2026-05-20 16:00:00+07:00,34.4473,2.75333,0.32700587022521443,True,True,True,True,True,True,True,True
2026-05-20 16:15:00+07:00,34.4827,2.68,0.32801505597069824,True,True,True,True,True,True,True,True
2026-05-20 16:30:00+07:00,34.7947,2.74,0.336999515171577,True,True,True,False,False,False,True,True
2026-05-20 16:45:00+07:00,34.4513,2.72,0.3271197986353096,True,True,True,False,False,False,True,True
2026-05-20 17:00:00+07:00,34.2073,2.64,0.320218468671544,True,True,True,False,False,False,True,True
2026-05-20 17:15:00+07:00,34.0433,2.62667,0.315634845759702,True,True,True,False,False,False,True,True
2026-05-20 17:30:00+07:00,33.968,2.59333,0.31354502732185613,True,True,True,False,False,False,True,True
2026-05-20 17:45:00+07:00,27.2447,2.1,0.16178418941966896,True,True,True,False,False,False,True,True
2026-05-21 07:15:00+07:00,15.8953,2.38,0.03212892346071342,True,True,True,False,False,False,True,True
2026-05-21 07:30:00+07:00,42.704,4.92667,0.6230109162373121,True,True,True,False,False,False,True,True
2026-05-21 07:45:00+07:00,37.982,3.44667,0.438352487441344,True,True,True,False,False,False,True,True
2026-05-21 08:00:00+07:00,35.5207,2.85333,0.3585374573444379,True,True,True,False,False,False,True,True
2026-05-21 08:15:00+07:00,33.8187,2.61333,0.3094287867928417,True,True,True,False,False,False,True,True
2026-05-21 08:30:00+07:00,32.9793,2.47333,0.2869553240931221,True,True,True,False,False,False,True,True
2026-05-21 08:45:00+07:00,34.0,2.65455,0.31443200000000004,True,True,True,False,False,False,True,True
2026-05-21 09:00:00+07:00,33.85,2.62857,0.31028873300000004,True,True,True,False,False,False,True,True
2026-05-21 09:15:00+07:00,33.5427,2.54667,0.30191454834799597,True,True,True,False,False,False,True,True
2026-05-21 09:30:00+07:00,33.8513,2.6,0.3103244840349736,True,True,True,False,False,False,True,True
2026-05-21 09:45:00+07:00,33.5547,2.52,0.30223869674969855,True,True,True,False,False,False,True,True
2026-05-21 10:00:00+07:00,33.8453,2.58667,0.31015950216708543,True,True,True,False,False,False,True,True
2026-05-21 10:15:00+07:00,33.7947,2.59333,0.308770480417417,True,True,True,False,False,False,True,True
2026-05-21 10:30:00+07:00,33.4647,2.56667,0.29981323130446424,True,True,True,False,False,False,True,True
2026-05-21 10:45:00+07:00,33.772,2.62667,0.3081486921251839,True,True,True,False,False,False,True,True
2026-05-21 11:00:00+07:00,33.564,2.56667,0.30249007128115196,True,True,True,False,False,False,True,True
2026-05-21 11:15:00+07:00,33.578,2.62667,0.3028687473324161,True,True,True,False,False,False,True,True
2026-05-21 11:30:00+07:00,33.604,2.64,0.303572841062912,True,True,True,False,False,False,True,True
2026-05-21 11:45:00+07:00,33.5273,2.57333,0.3014988975759313,True,True,True,False,False,False,True,True
2026-05-21 12:00:00+07:00,34.0967,2.65333,0.3171224823600884,True,True,True,False,False,False,True,True
2026-05-21 12:15:00+07:00,33.9347,2.62,0.3126237940698794,True,True,True,False,False,False,True,True
2026-05-21 12:30:00+07:00,34.2413,2.62,0.32117425176191206,True,True,True,False,False,False,True,True
2026-05-21 12:45:00+07:00,33.8177,2.63846,0.30940133869720987,True,True,True,False,False,False,True,True
2026-05-21 13:00:00+07:00,33.42,2.78667,0.298613421504,True,True,True,False,False,False,True,True
2026-05-21 13:15:00+07:00,33.42,2.68667,0.298613421504,True,True,True,False,False,False,True,True
2026-05-21 13:30:00+07:00,33.42,2.34667,0.298613421504,True,True,True,False,False,False,True,True
2026-05-21 13:45:00+07:00,33.42,2.88667,0.298613421504,True,True,True,False,False,False,True,True
2026-05-21 14:00:00+07:00,33.1787,2.68,0.2921918403348832,True,True,True,False,False,False,True,True
2026-05-21 14:15:00+07:00,32.564,2.40667,0.276250596977152,True,True,True,False,False,False,True,True
2026-05-21 14:30:00+07:00,33.862,2.62,0.3106188468794241,True,True,True,False,False,False,True,True
2026-05-21 14:45:00+07:00,33.5013,2.58,0.3007980155587776,True,True,True,False,False,False,True,True
2026-05-21 15:00:00+07:00,34.2127,2.68667,0.32037014267521896,True,True,True,False,False,False,True,True
2026-05-21 15:15:00+07:00,33.44,2.62,0.29914985267199995,True,True,True,False,False,False,True,True
2026-05-21 15:30:00+07:00,34.218,2.73333,0.3205190544658561,True,True,True,False,False,False,True,True
2026-05-21 15:45:00+07:00,33.814,2.62,0.309299794857152,True,True,True,False,False,False,True,True
2026-05-21 16:00:00+07:00,33.9753,2.72,0.31374722091288615,True,True,True,False,False,False,True,True
2026-05-21 16:15:00+07:00,33.998,2.69333,0.31437651526393584,True,True,True,True,True,True,True,True
2026-05-21 16:30:00+07:00,34.1453,2.69333,0.31848045520613344,True,True,True,True,True,True,True,True
2026-05-21 16:45:00+07:00,34.984,2.82,0.3425298150072321,True,True,True,False,False,False,True,True
2026-05-21 17:00:00+07:00,33.7273,2.62,0.3069267310413233,True,True,True,False,False,False,True,True
2026-05-21 17:15:00+07:00,34.3547,2.73333,0.32437581646982655,True,True,True,False,False,False,True,True
2026-05-21 17:30:00+07:00,33.5293,2.58,0.30155285662719006,True,True,True,False,False,False,True,True
2026-05-21 17:45:00+07:00,29.9973,2.03333,0.21594168524864252,True,True,True,False,False,False,True,True
2026-05-22 07:15:00+07:00,16.1487,2.06667,0.03369012999302644,True,True,True,True,True,True,True,True
2026-05-22 07:30:00+07:00,43.3247,5.06667,0.6505739649180817,True,True,True,False,False,False,True,True
2026-05-22 07:45:00+07:00,37.926,3.43333,0.43641644687020814,True,True,True,False,False,False,True,True
2026-05-22 08:00:00+07:00,35.36,2.93333,0.3536932372479999,True,True,True,False,False,False,True,True
2026-05-22 08:15:00+07:00,33.9353,2.64,0.31264037688271973,True,True,True,False,False,False,True,True
2026-05-22 08:30:00+07:00,33.0247,2.50667,0.28814204251183384,True,True,True,False,False,False,True,True
2026-05-22 08:45:00+07:00,33.6347,2.60667,0.3044056172004314,True,True,True,False,False,False,True,True
2026-05-22 09:00:00+07:00,33.4533,2.59333,0.2995069348207794,True,True,True,False,False,False,True,True
2026-05-22 09:15:00+07:00,33.5887,2.59333,0.30315837700567294,True,True,True,False,False,False,True,True
2026-05-22 09:30:00+07:00,33.4133,2.60667,0.29843386056584514,True,True,True,False,False,False,True,True
2026-05-22 09:45:00+07:00,32.9767,2.52,0.28688746106768537,True,True,True,False,False,False,True,True
2026-05-22 10:00:00+07:00,33.52,2.54667,0.3013020016640001,True,True,True,False,False,False,True,True
2026-05-22 10:15:00+07:00,33.292,2.58667,0.29519544026470396,True,True,True,False,False,False,True,True
2026-05-22 10:30:00+07:00,33.2307,2.51333,0.29356782563950745,True,True,True,False,False,False,True,True
2026-05-22 10:45:00+07:00,33.3953,2.58667,0.29795181453851344,True,True,True,False,False,False,True,True
2026-05-22 11:00:00+07:00,33.486,2.58,0.300386081562048,True,True,True,False,False,False,True,True
2026-05-22 11:15:00+07:00,33.3007,2.56667,0.29542692574361074,True,True,True,False,False,False,True,True
2026-05-22 11:30:00+07:00,33.5947,2.59333,0.3033208669385851,True,True,True,False,False,False,True,True
2026-05-22 11:45:00+07:00,33.142,2.53333,0.29122330479430414,True,True,True,False,False,False,True,True
2026-05-22 12:00:00+07:00,33.93,2.68,0.312493915656,True,True,True,False,False,False,True,True
2026-05-22 12:15:00+07:00,33.9447,2.62667,0.312900250848541,True,True,True,False,False,False,True,True
2026-05-22 12:30:00+07:00,33.908,2.64667,0.31188645239449597,True,True,True,False,False,False,True,True
2026-05-22 12:45:00+07:00,33.936,2.66,0.31265972423884797,True,True,True,False,False,False,True,True
2026-05-22 13:00:00+07:00,33.5553,2.6,0.30225491025725915,True,True,True,False,False,False,True,True
2026-05-22 13:15:00+07:00,33.5027,2.62,0.3008357276613174,True,True,True,False,False,False,True,True
2026-05-22 13:30:00+07:00,33.396,2.52667,0.2979705510650881,True,True,True,False,False,False,True,True
2026-05-22 13:45:00+07:00,33.5687,2.55333,0.30261716302470165,True,True,True,False,False,False,True,True
2026-05-22 14:00:00+07:00,33.8007,2.61333,0.3089349693894908,True,True,True,False,False,False,True,True
2026-05-22 14:15:00+07:00,33.2233,2.52667,0.2933717492839467,True,True,True,False,False,False,True,True
2026-05-22 14:30:00+07:00,33.5267,2.58667,0.30148271111583325,True,True,True,False,False,False,True,True
2026-05-22 14:45:00+07:00,33.2713,2.56,0.2946451506719287,True,True,True,False,False,False,True,True
2026-05-22 15:00:00+07:00,33.2953,2.54667,0.29528323086149744,True,True,True,False,False,False,True,True
2026-05-22 15:15:00+07:00,33.5853,2.6,0.3030663251415637,True,True,True,False,False,False,True,True
2026-05-22 15:30:00+07:00,33.396,2.6,0.2979705510650881,True,True,True,False,False,False,True,True
2026-05-22 15:45:00+07:00,33.3807,2.54667,0.29756120313847145,True,True,True,False,False,False,True,True
2026-05-22 16:00:00+07:00,33.0827,2.5,0.28966286844255434,True,True,True,False,False,False,True,True
2026-05-22 16:15:00+07:00,34.0254,2.66786,0.3151372241816565,True,True,True,False,False,False,True,True
2026-05-22 16:30:00+07:00,33.1053,2.54,0.290256911907887,True,True,True,False,False,False,True,True
2026-05-22 16:45:00+07:00,34.3093,2.66667,0.3230915197730028,True,True,True,False,False,False,True,True
2026-05-22 17:00:00+07:00,33.6307,2.57333,0.30429702598341146,True,True,True,False,False,False,True,True
2026-05-22 17:15:00+07:00,33.7633,2.64667,0.3079106070497211,True,True,True,False,False,False,True,True
2026-05-22 17:30:00+07:00,33.776,2.64,0.30825819770060814,True,True,True,False,False,False,True,True
2026-05-22 17:45:00+07:00,29.3393,1.97333,0.20204087033895568,True,True,True,False,False,False,True,True
2026-05-25 06:45:00+07:00,12.8107,2.45333,0.016819325293128344,True,True,True,True,True,True,True,True
2026-05-25 07:00:00+07:00,47.6473,6.71333,0.8653760554786867,True,True,True,False,False,False,True,True
2026-05-25 07:15:00+07:00,41.1727,4.29333,0.5583647980919807,True,True,True,False,False,False,True,True
2026-05-25 07:30:00+07:00,38.0567,3.42667,0.44094392863795406,True,True,True,False,False,False,True,True
2026-05-25 07:45:00+07:00,35.5185,2.9,0.3584708426476531,True,True,True,False,False,False,True,True
2026-05-25 08:00:00+07:00,33.7833,2.62667,0.30845811224630826,True,True,True,False,False,False,True,True
2026-05-25 08:15:00+07:00,33.3387,2.6,0.29643943044953297,True,True,True,False,False,False,True,True
2026-05-25 08:30:00+07:00,34.3773,2.68667,0.32501640280184735,True,True,True,False,False,False,True,True
2026-05-25 08:45:00+07:00,33.5373,2.61333,0.30176875721232105,True,True,True,False,False,False,True,True
2026-05-25 09:00:00+07:00,33.662,2.60667,0.3051474421882239,True,True,True,False,False,False,True,True
2026-05-25 09:15:00+07:00,33.752,2.62,0.3076015532400641,True,True,True,False,False,False,True,True
2026-05-25 09:30:00+07:00,33.8853,2.61333,0.31126048649741184,True,True,True,False,False,False,True,True
2026-05-25 09:45:00+07:00,33.7073,2.60667,0.306381039992064,True,True,True,False,False,False,True,True
2026-05-25 10:00:00+07:00,33.658,2.59333,0.305038674610496,True,True,True,False,False,False,True,True
2026-05-25 10:15:00+07:00,34.1607,2.68667,0.31891156678380433,True,True,True,False,False,False,True,True
2026-05-25 10:30:00+07:00,34.1313,2.65333,0.31808887289561044,True,True,True,False,False,False,True,True
2026-05-25 10:45:00+07:00,34.028,2.68667,0.3152094719196159,True,True,True,False,False,False,True,True
2026-05-25 11:00:00+07:00,33.9133,2.65333,0.31203272376852514,True,True,True,False,False,False,True,True
2026-05-25 11:15:00+07:00,34.29,2.72,0.32254658071199993,True,True,True,False,False,False,True,True
2026-05-25 11:30:00+07:00,34.384,2.72667,0.32520647308083195,True,True,True,False,False,False,True,True
2026-05-25 11:45:00+07:00,33.566,2.57333,0.30254414852396805,True,True,True,False,False,False,True,True
2026-05-25 12:00:00+07:00,34.53,2.73846,0.329366725416,True,True,True,False,False,False,True,True
2026-05-25 12:15:00+07:00,34.6233,2.73333,0.3320437907890507,True,True,True,False,False,False,True,True
2026-05-25 12:30:00+07:00,34.188,2.68,0.31967676586137606,True,True,True,False,False,False,True,True
2026-05-25 12:45:00+07:00,34.3233,2.70667,0.3234871962162427,True,True,True,False,False,False,True,True
2026-05-25 13:00:00+07:00,34.024,2.65333,0.31509832612659194,True,True,True,False,False,False,True,True
2026-05-25 13:15:00+07:00,33.4193,2.56,0.2985946580374965,True,True,True,False,False,False,True,True
2026-05-25 13:30:00+07:00,34.428,2.75333,0.32645653736601593,True,True,True,False,False,False,True,True
2026-05-25 13:45:00+07:00,34.4273,2.69333,0.32643662494619546,True,True,True,False,False,False,True,True
2026-05-25 14:00:00+07:00,34.1827,2.71333,0.31952811508781026,True,True,True,False,False,False,True,True
2026-05-25 14:15:00+07:00,34.694,2.78,0.3340820250190721,True,True,True,False,False,False,True,True
2026-05-25 14:30:00+07:00,34.5813,2.78,0.3308368929222623,True,True,True,False,False,False,True,True
2026-05-25 14:45:00+07:00,34.8893,2.81333,0.3397557029190237,True,True,True,False,False,False,True,True
2026-05-25 15:00:00+07:00,34.986,2.82,0.3425885646180479,True,True,True,False,False,False,True,True
2026-05-25 15:15:00+07:00,34.5187,2.72,0.3290434737956337,True,True,True,False,False,False,True,True
2026-05-25 15:30:00+07:00,34.9393,2.83333,0.3412185131824117,True,True,True,False,False,False,True,True
2026-05-25 15:45:00+07:00,36.3793,3.17333,0.3851704861299062,True,True,True,False,False,False,True,True
2026-05-25 16:00:00+07:00,36.4453,3.16,0.3872706419615015,True,True,True,False,False,False,True,True
2026-05-25 16:15:00+07:00,36.2327,3.12667,0.3805327865908783,True,True,True,False,False,False,True,True
2026-05-25 16:30:00+07:00,36.838,3.22667,0.399924598659776,True,True,True,True,True,True,True,True
2026-05-25 16:45:00+07:00,36.5967,3.19333,0.39211708441348847,True,True,True,True,True,True,True,True
2026-05-25 17:00:00+07:00,35.9287,3.04667,0.3710346742084231,True,True,True,False,False,False,True,True
2026-05-25 17:15:00+07:00,36.3327,3.06667,0.3836922309571743,True,True,True,False,False,False,True,True
2026-05-25 17:30:00+07:00,35.13,2.84667,0.34683621357600003,True,True,True,False,False,False,True,True
2026-05-25 17:45:00+07:00,29.108,2.05333,0.197300000221696,True,True,True,False,False,False,True,True
2026-05-26 07:15:00+07:00,47.5287,6.71333,0.8589300441957193,True,True,True,False,False,False,True,True
2026-05-26 07:30:00+07:00,40.8913,4.26667,0.546994223564036,True,True,True,False,False,False,True,True
2026-05-26 07:45:00+07:00,37.4893,3.28667,0.42151397803119955,True,True,True,False,False,False,True,True
2026-05-26 08:00:00+07:00,35.1487,2.86667,0.3473903801236664,True,True,True,False,False,False,True,True
2026-05-26 08:15:00+07:00,33.9087,2.64,0.3119057686346521,True,True,True,False,False,False,True,True
2026-05-26 08:30:00+07:00,33.056,2.54,0.2889621011169279,True,True,True,False,False,False,True,True
2026-05-26 08:45:00+07:00,34.1973,2.69333,0.31993771731147447,True,True,True,False,False,False,True,True
2026-05-26 09:00:00+07:00,33.6413,2.61333,0.30458484918397605,True,True,True,False,False,False,True,True
2026-05-26 09:15:00+07:00,33.9993,2.68667,0.3144125795998372,True,True,True,False,False,False,True,True
2026-05-26 09:30:00+07:00,33.7453,2.66,0.30741840664206943,True,True,True,False,False,False,True,True
2026-05-26 09:45:00+07:00,33.884,2.62,0.3112246636088321,True,True,True,False,False,False,True,True
2026-05-26 10:00:00+07:00,33.9147,2.66,0.3120713691242363,True,True,True,True,True,True,True,True
2026-05-26 10:15:00+07:00,33.0587,2.51333,0.2890329138045761,True,True,True,False,False,False,True,True
2026-05-26 10:30:00+07:00,34.1273,2.73333,0.31797705122010733,True,True,True,False,False,False,True,True
2026-05-26 10:45:00+07:00,33.2647,2.54667,0.2944698399152321,True,True,True,False,False,False,True,True
2026-05-26 11:00:00+07:00,33.8553,2.62667,0.310434504443507,True,True,True,False,False,False,True,True
2026-05-26 11:15:00+07:00,33.748,2.64667,0.307492203239936,True,True,True,False,False,False,True,True
2026-05-26 11:30:00+07:00,33.618,2.52,0.3039524200402561,True,True,True,False,False,False,True,True
2026-05-26 11:45:00+07:00,33.8653,2.62,0.3107096692253686,True,True,True,False,False,False,True,True
2026-05-26 12:00:00+07:00,33.6813,2.6,0.30567260910495847,True,True,True,False,False,False,True,True
2026-05-26 12:15:00+07:00,34.3107,2.67333,0.32313107288996834,True,True,True,False,False,False,True,True
2026-05-26 12:30:00+07:00,33.9667,2.64667,0.31350902935883185,True,True,True,False,False,False,True,True
2026-05-26 12:45:00+07:00,34.2693,2.68667,0.32196279379429255,True,True,True,False,False,False,True,True
2026-05-26 13:00:00+07:00,33.6933,2.58,0.30599944135262586,True,True,True,False,False,False,True,True
2026-05-26 13:15:00+07:00,33.6687,2.61333,0.3053296857999577,True,True,True,False,False,False,True,True
2026-05-26 13:30:00+07:00,33.6993,2.58667,0.3061629448043092,True,True,True,True,True,True,True,True
2026-05-26 13:45:00+07:00,33.9013,2.66,0.3117016087270016,True,True,True,False,False,False,True,True
2026-05-26 14:00:00+07:00,33.3033,2.51333,0.29549612879157555,True,True,True,False,False,False,True,True
2026-05-26 14:15:00+07:00,33.82,2.64667,0.309464471744,True,True,True,False,False,False,True,True
2026-05-26 14:30:00+07:00,33.8113,2.63333,0.3092257093216713,True,True,True,False,False,False,True,True
2026-05-26 14:45:00+07:00,34.538,2.76,0.3295957040709759,True,True,True,False,False,False,True,True
2026-05-26 15:00:00+07:00,33.7033,2.58,0.3062719794561194,True,True,True,False,False,False,True,True
2026-05-26 15:15:00+07:00,34.7253,2.78,0.33498704064450613,True,True,True,False,False,False,True,True
2026-05-26 15:30:00+07:00,34.548,2.74667,0.329882076596736,True,True,True,False,False,False,True,True
2026-05-26 15:45:00+07:00,34.598,2.74,0.331316427641536,True,True,True,False,False,False,True,True
2026-05-26 16:00:00+07:00,34.9273,2.78,0.3408670565696753,True,True,True,False,False,False,True,True
2026-05-26 16:15:00+07:00,35.022,2.84667,0.34364720664518394,True,True,True,False,False,False,True,True
2026-05-26 16:30:00+07:00,35.3287,2.8,0.3527548208112871,True,True,True,False,False,False,True,True
