lam,fan_saving_pct,air_reduction_pct,comfort_vs_baseline_pct
0.0,-0.3246286623805092,3.5783213107130494,14.385550142629663
0.25,6.394778110219345,0.3763512018521403,18.240197953711057
0.5,6.582676438056514,-0.26459520765503264,17.87461958902968
0.75,6.613956507364613,-0.48735792139548667,17.297954529358183
1.0,6.592878620990834,-0.5948937846499408,16.80293735650562
