step,episode,return,cost_comfort,cost_vent,fan_kwh,coil_kwh_th,alpha,lam_comfort,lam_vent,date,lam_dr
4608,47,-136.9542262896163,12968.617856975507,0.0,67.57316224708839,271.98084776404284,0.2541917860507965,13.458378775400469,6.378062472611557,2026-07-16 00:00:00,0.6844947776664778
4704,48,-135.99205359940302,16631.96264973494,0.0,65.73754939743934,277.24473629677857,0.24722352623939514,14.4483368189872,6.803933709396893,2026-07-02 00:00:00,0.2933170222663063
4800,49,-145.84872506335978,9573.873872381711,0.0,67.20859163237577,309.60543152847566,0.24041886627674103,15.525752809453646,7.24808906064022,2026-06-08 00:00:00,0.4156557834353064
4896,50,-141.95325627503414,13437.32936600692,0.0,60.96304910479073,319.63158394534383,0.2338511347770691,16.70142891205373,7.7133839049506285,2026-07-24 00:00:00,0.29181869199333077
4992,51,-168.36491659486666,11193.429900264873,1.0,64.8055404061255,409.1147690225807,0.22753803431987762,17.989941289746245,8.20509070099381,2026-06-08 00:00:00,0.0360460663130272
5088,52,0.0,0.0,0.0,0.0,0.0,0.2213708907365799,19.396123505154694,8.709735428895364,2026-06-28 00:00:00,0.1766719917032319
5184,53,-115.96409460881476,5702.056415582127,0.0,22.21528969551926,370.62247206353436,0.2154165357351303,19.999999999999996,9.229682254180977,2026-07-19 00:00:00,0.34414062805250156
5280,54,-141.24479041509565,12066.444269824944,0.0,68.31294234303921,287.7458516008435,0.20962992310523987,19.999999999999996,9.767670642280624,2026-07-01 00:00:00,0.7695744354700403
5376,55,-129.8771090076664,12462.173062446804,0.0,63.468994529036955,260.581110816674,0.20407138764858246,19.999999999999996,10.326816414633228,2026-07-16 00:00:00,0.5855268044701936
5472,56,-136.22358886679586,12267.500735125024,0.0,65.46463395646565,278.6804095980962,0.1986638903617859,19.999999999999996,10.862665393715066,2026-07-23 00:00:00,0.40002333480378294
5568,57,-128.45962513243072,15917.499987905618,1.0,64.87146376218419,249.7957650293963,0.19339217245578766,19.999999999999996,11.379547048830375,2026-07-22 00:00:00,0.4172680752893092
5664,58,0.0,0.0,0.0,0.0,0.0,0.18827570974826813,19.999999999999996,11.876989467721621,2026-07-28 00:00:00,0.7962089306848016
5760,59,-137.6050131078194,11314.229087857317,0.0,65.14558585524154,285.47762368343115,0.18327867984771729,19.999999999999996,12.35489378676745,2026-05-28 00:00:00,0.4429635717954282
5856,60,-132.30197472115188,12685.552707306975,0.0,66.30963247672051,259.3743981245062,0.1784435361623764,19.999999999999996,12.813475199449536,2026-06-25 00:00:00,0.41170496301284165
5952,61,-128.47978878597613,16011.370167179053,0.0,64.59911892385087,250.52463487390486,0.17375168204307556,19.999999999999996,13.253207272732913,2026-07-22 00:00:00,0.7337307559843437
6048,62,0.0,0.0,0.0,0.0,0.0,0.16918914020061493,19.999999999999996,13.647340399333329,2026-05-30 00:00:00,0.6646023925807332
6144,63,-129.46189873676354,5650.360692830321,0.0,33.88040859960445,378.85062642769407,0.1647985279560089,19.999999999999996,13.995987927458142,2026-07-18 00:00:00,0.05856043449120529
6240,64,-132.34983712922195,10358.749761034303,3.0,62.8894728147967,272.91177804870716,0.16052165627479553,19.999999999999996,14.33061947517469,2026-07-14 00:00:00,0.7831570222231815
6336,65,-135.52429220733114,12254.019396402675,0.0,64.8270480264753,279.2498043082961,0.15630991756916046,19.999999999999996,14.652296058809956,2026-07-24 00:00:00,0.8211837514704463
6432,66,-97.85519586819537,35821.39031332224,0.0,52.342563546567355,178.49929098857154,0.15224650502204895,19.999999999999996,14.93940907865961,2026-05-20 00:00:00,0.4905887896591338
6528,67,-137.5009945958305,14588.75719789108,0.0,66.76965561391323,279.07150475742725,0.1483113020658493,19.999999999999996,15.193264262969858,2026-06-19 00:00:00,0.620573383283456
6624,68,0.0,0.0,0.0,0.0,0.0,0.1444777548313141,19.999999999999996,15.415335642045205,2026-07-25 00:00:00,0.11934338836756142
6720,69,-123.36861870429719,16293.822250339019,0.0,53.64565624789418,273.64959895694386,0.14076797664165497,19.999999999999996,15.607217717425666,2026-05-27 00:00:00,0.7997301067259925
6816,70,-128.76326183934768,12285.665240784188,0.0,66.42747956601572,245.43791816076006,0.1371375471353531,19.999999999999996,15.770584027999558,2026-06-25 00:00:00,0.8727293993940093
6912,71,-132.80194408657584,9102.369773744487,0.0,56.10613572411134,302.1301844976412,0.13371624052524567,19.999999999999996,15.893583129591583,2026-07-21 00:00:00,0.3620675829059251
7008,72,0.0,0.0,0.0,0.0,0.0,0.13026534020900726,19.999999999999996,15.978817230901505,2026-06-21 00:00:00,0.07555893257208013
7104,73,-138.19814472867168,10999.602563364537,6.0,64.03221800750177,291.9983157735623,0.12694476544857025,19.999999999999996,16.1125421245205,2026-07-27 00:00:00,0.24584318161383778
7200,74,-139.1026250453098,9331.393422743358,0.0,62.98356179599408,299.79627097559336,0.1237594485282898,19.999999999999996,16.291935443826326,2026-06-05 00:00:00,0.8632815169294531
7296,75,-102.06258367785172,9175.50549292718,3.0,50.299938179421574,203.51259817470287,0.12054715305566788,19.999999999999996,16.557148171268473,2026-06-16 00:00:00,0.46726548200752005
7392,76,-131.63118176963022,14321.199525212454,0.0,64.41436084346428,264.94812894654575,0.11750885844230652,19.999999999999996,16.90460731576751,2026-06-19 00:00:00,0.7093207503104061
7488,77,-155.63353020984127,10449.731053246815,0.0,56.67274468958825,392.40803007922796,0.1144852489233017,19.999999999999996,17.31816061453311,2026-06-01 00:00:00,0.044551921205823186
7584,78,-130.93736444979044,12827.47254918847,0.0,60.87917514274233,276.2755251881421,0.11151335388422012,19.999999999999996,17.79820307984769,2026-07-16 00:00:00,0.2602863119791793
7680,79,0.0,0.0,0.0,0.0,0.0,0.10871628671884537,19.999999999999996,18.34617368306131,2026-07-04 00:00:00,0.8727490703526053
7776,80,0.0,0.0,0.0,0.0,0.0,0.10593876987695694,19.999999999999996,18.964514497948073,2026-05-24 00:00:00,0.4959566611650137
7872,81,0.0,0.0,0.0,0.0,0.0,0.10323848575353622,19.999999999999996,19.65666458341362,2026-07-28 00:00:00,0.6555318933169656
7968,82,-128.89594829935268,5516.881320201647,0.0,35.606546984978735,369.7718551086979,0.10063035041093826,19.999999999999996,19.999999999999996,2026-07-18 00:00:00,0.15462880709362392
8064,83,0.0,0.0,0.0,0.0,0.0,0.09812391549348831,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.17444922652557615
8160,84,-130.74476381886444,22560.034893681674,0.0,61.93428592513177,269.643265693317,0.09566645324230194,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.7705436551526158
8256,85,-121.66288379037313,13273.199422614141,0.0,55.80041421693735,261.2916034833451,0.09330296516418457,19.999999999999996,19.999999999999996,2026-06-18 00:00:00,0.5837145885771621
8352,86,0.0,0.0,0.0,0.0,0.0,0.09099725633859634,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.157512895171395
8448,87,-134.81868306148817,12345.031127540753,0.0,65.51463115462809,273.44855371457334,0.08870291709899902,19.999999999999996,19.999999999999996,2026-07-03 00:00:00,0.9917378258166967
8544,88,-133.21973778804832,14376.146767647671,0.0,65.39741366990333,267.009490683293,0.0865228921175003,19.999999999999996,19.999999999999996,2026-05-29 00:00:00,0.9487441866897722
8640,89,-144.65480329479678,11052.471327573177,0.0,66.17864811818453,309.3718311519328,0.0843660905957222,19.999999999999996,19.999999999999996,2026-07-10 00:00:00,0.23907615646988056
8736,90,-124.0547961236791,21449.88250401829,0.0,60.663116509115355,248.5609343663055,0.08228864520788193,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.5170848320161254
8832,91,-124.62514521592345,11574.857153080728,0.0,60.58813864840175,253.98280435871607,0.08025145530700684,19.999999999999996,19.999999999999996,2026-07-23 00:00:00,0.7575033513013844
8928,92,0.0,0.0,0.0,0.0,0.0,0.07825738191604614,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.5625193279625522
9024,93,0.0,0.0,0.0,0.0,0.0,0.07628899067640305,19.999999999999996,19.999999999999996,2026-05-23 00:00:00,0.3637673120680114
9120,94,-122.8907385882224,8217.654926967682,0.0,54.80504383563144,269.8574389339726,0.07437340170145035,19.999999999999996,19.999999999999996,2026-06-04 00:00:00,0.3603980460483769
9216,95,-140.86210909068836,9914.579557186336,4.0,65.08552173478293,298.5469031958848,0.07248358428478241,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.5164010654067538
9312,96,-134.82311039468155,10240.179216176775,0.0,62.796368067645915,283.9914970257751,0.07067209482192993,19.999999999999996,19.999999999999996,2026-06-09 00:00:00,0.8085378264927721
9408,97,-132.46214891897225,14162.822659288227,0.0,66.07048382405607,261.9160087008542,0.06890518963336945,19.999999999999996,19.999999999999996,2026-05-29 00:00:00,0.5566402436197139
9504,98,-127.4383225087993,21957.434599316624,0.0,62.75305751348866,254.19481094313147,0.06715785712003708,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.9485649009523536
9600,99,-143.77905320120064,14178.69894220954,5.0,62.32448880405952,320.6044086701538,0.06546161323785782,19.999999999999996,19.999999999999996,2026-05-26 00:00:00,0.14725189444811293
9696,100,-123.45276453699053,12511.740328317328,0.0,61.80773732260235,244.30113350148048,0.06379029899835587,19.999999999999996,19.999999999999996,2026-06-25 00:00:00,0.909801274109284
9792,101,-139.36233645560998,10160.94101377781,0.0,63.05633803294816,300.689929401507,0.06216265633702278,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.4588152485142831
9888,102,0.0,0.0,0.0,0.0,0.0,0.06060510128736496,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.9852030611029133
9984,103,0.0,0.0,0.0,0.0,0.0,0.05912443622946739,19.999999999999996,19.999999999999996,2026-07-04 00:00:00,0.9939292200439136
10080,104,-178.6679385430116,15368.04254954615,0.0,65.31961201436015,450.1844195699158,0.057667434215545654,19.999999999999996,19.999999999999996,2026-07-01 00:00:00,0.01989252382861606
10176,105,-136.19996998910216,8860.831579552583,0.0,60.613637628032386,299.7256492748357,0.0562131330370903,19.999999999999996,19.999999999999996,2026-06-04 00:00:00,0.7655050892058425
10272,106,-155.6211555079826,10775.270913700437,0.0,65.88771631534117,354.251055705701,0.054804347455501556,19.999999999999996,19.999999999999996,2026-06-08 00:00:00,0.19098326877930039
10368,107,0.0,0.0,0.0,0.0,0.0,0.05339263007044792,19.999999999999996,19.999999999999996,2026-05-30 00:00:00,0.9541076875138585
10464,108,-146.91341145831603,9604.546347112362,0.0,64.66667992097045,324.327576774616,0.052031613886356354,19.999999999999996,19.999999999999996,2026-07-21 00:00:00,0.8790407124944424
10560,109,-136.95930150124389,22073.22134613797,0.0,67.0028038058906,276.66821268999274,0.050708871334791183,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.13792810157141844
10656,110,0.0,0.0,0.0,0.0,0.0,0.04942147433757782,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.5434688540602659
10752,111,0.0,0.0,0.0,0.0,0.0,0.04819920286536217,19.999999999999996,19.999999999999996,2026-06-03 00:00:00,0.4608713979201883
10848,112,0.0,0.0,0.0,0.0,0.0,0.04702167958021164,19.999999999999996,19.999999999999996,2026-07-28 00:00:00,0.10607239728547935
10944,113,-142.76086031911453,10283.202212464883,0.0,63.71449379892154,312.29880910436947,0.04584946483373642,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.821712588637247
11040,114,-148.77071762161327,10087.179945368693,0.0,71.98393813994107,302.7486782772756,0.044714514166116714,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.7389607596882816
11136,115,0.0,0.0,0.0,0.0,0.0,0.04361357167363167,19.999999999999996,19.999999999999996,2026-05-30 00:00:00,0.09799969921983598
11232,116,-132.29416605905058,10579.05128128951,0.0,59.305436764580826,288.4159658072476,0.04255038499832153,19.999999999999996,19.999999999999996,2026-07-10 00:00:00,0.9963894683082675
11328,117,-133.98799116124098,14819.873199053556,0.0,62.50552503673815,282.0151175365066,0.04150954633951187,19.999999999999996,19.999999999999996,2026-06-19 00:00:00,0.5729955166799555
11424,118,-132.4608230223939,12610.152917844624,0.0,61.98939552439737,278.2684104527627,0.04050016403198242,19.999999999999996,19.999999999999996,2026-07-03 00:00:00,0.7813583525018026
11520,119,-142.4621830534092,10550.666991585103,0.0,67.12257799202249,298.25269831932354,0.03952040523290634,19.999999999999996,19.999999999999996,2026-06-09 00:00:00,0.2730781499962368
11616,120,-131.3922007261677,11735.810398392212,0.0,62.71892481793909,270.5115146241166,0.03856929391622543,19.999999999999996,19.99634084736477,2026-07-08 00:00:00,0.9582364853075843
11712,121,-126.37585714230559,11946.348827017051,0.0,63.02732277603563,250.77297104714594,0.03765926510095596,19.999999999999996,19.853489614984454,2026-07-16 00:00:00,0.49533907117436193
11808,122,-127.07385394957431,5455.516321441807,0.0,34.89601025187868,364.8725250938607,0.03676219284534454,19.999999999999996,19.590156891200998,2026-07-18 00:00:00,0.16597592706676423
11904,123,0.0,0.0,0.0,0.0,0.0,0.035912685096263885,19.999999999999996,19.225683628473202,2026-07-29 00:00:00,0.5397821089229847
12000,124,0.0,0.0,0.0,0.0,0.0,0.03506464883685112,19.999999999999996,18.779084707216118,2026-07-26 00:00:00,0.7990745677610558
12096,125,-105.23228245367572,9325.420348609203,6.0,52.558720149336274,206.71473156258688,0.034219373017549515,19.999999999999996,18.385025839282626,2026-06-16 00:00:00,0.19614912863160772
12192,126,0.0,0.0,0.0,0.0,0.0,0.03342263400554657,19.999999999999996,18.036633193722512,2026-06-28 00:00:00,0.05978256184516029
12288,127,0.0,0.0,0.0,0.0,0.0,0.03260999545454979,19.999999999999996,17.72807164047602,2026-06-20 00:00:00,0.0796952903092617
12384,128,-123.09715260814353,13509.52290519101,0.0,57.006763058216805,262.21237612448215,0.031824175268411636,19.999999999999996,17.454363378797016,2026-06-18 00:00:00,0.9620750814327813
12480,129,-134.74585590032436,12363.588010312747,0.0,68.06212111034196,263.41448905724263,0.031057491898536682,19.999999999999996,17.211242433858985,2026-07-16 00:00:00,0.49111804619780075
12576,130,0.0,0.0,0.0,0.0,0.0,0.030309248715639114,19.999999999999996,16.995037182008883,2026-07-12 00:00:00,0.6153113529556627
12672,131,-151.85579002356812,9971.51137369014,0.0,68.64934827713975,328.91787907131413,0.02958768792450428,19.999999999999996,16.80257492410363,2026-06-08 00:00:00,0.6087807622827667
12768,132,0.0,0.0,0.0,0.0,0.0,0.0288938507437706,19.999999999999996,16.63110391275191,2026-06-28 00:00:00,0.17690055439019758
12864,133,0.0,0.0,0.0,0.0,0.0,0.028155118227005005,19.999999999999996,16.47822928084585,2026-05-24 00:00:00,0.4529939498195994
12960,134,0.0,0.0,0.0,0.0,0.0,0.02749190479516983,19.999999999999996,16.341860106766507,2026-07-25 00:00:00,0.829424141334626
13056,135,-128.01763784467758,13315.813037230615,0.0,62.07385189784703,261.09996460500133,0.026812976226210594,19.999999999999996,16.22016545180926,2026-06-18 00:00:00,0.5357327403627863
13152,136,-183.3259252555189,18798.594400121667,0.0,72.17248480709816,442.03119112182475,0.02618039771914482,19.999999999999996,16.11153766539993,2026-06-02 00:00:00,0.0312752617340345
13248,137,-133.7789824475242,13769.439486696807,0.0,64.12760083167072,275.20023340585317,0.02555900812149048,19.999999999999996,16.014561608437678,2026-06-26 00:00:00,0.86876679903028
13344,138,-134.68549109719567,15752.121678434043,0.0,65.58133589717939,273.1693610360271,0.024975894019007683,19.999999999999996,15.927988720289877,2026-06-30 00:00:00,0.6959872956647861
13440,139,-162.1011985882697,11030.894840739678,0.0,71.37471845391507,358.07247346082,0.024378297850489616,19.999999999999996,15.850715069619632,2026-07-06 00:00:00,0.05759519085715936
13536,140,-152.60641504324516,14051.334987441203,0.0,65.46107643209601,345.6824293094795,0.023797933012247086,19.999999999999996,15.781762697562197,2026-07-16 00:00:00,0.0377709225253966
13632,141,-128.91304931157975,13353.045885748015,0.0,67.36799024977107,243.7813077876499,0.023263011127710342,19.999999999999996,15.720263694454497,2026-05-29 00:00:00,0.3778363154207789
13728,142,-117.9194326266709,11075.39616220236,0.0,53.89751637227004,253.81679210597886,0.022737080231308937,19.999999999999996,15.665446556428824,2026-07-01 00:00:00,0.9255782498192876
13824,143,-128.6236499606865,15874.663958759353,0.0,60.715205343294755,268.6168313525847,0.022192824631929398,19.999999999999996,15.616624451835836,2026-05-27 00:00:00,0.48965285873315245
13920,144,-125.95077393738578,16324.676744614464,0.0,61.726413731319646,253.9712983844131,0.02169373258948326,19.999999999999996,15.573185094347805,2026-07-22 00:00:00,0.7454413263681728
14016,145,-130.6915680762725,5990.995071722597,0.0,32.893459716868946,387.07721296939076,0.021188484504818916,19.999999999999996,15.443723175906815,2026-07-18 00:00:00,0.7332713432977701
14112,146,0.0,0.0,0.0,0.0,0.0,0.020681414753198624,19.999999999999996,15.239806254051938,2026-06-27 00:00:00,0.5015424466854548
14208,147,-140.87697917856593,10334.383669247605,0.0,62.91523293153022,308.11374649561407,0.020174231380224228,19.999999999999996,14.973115558579016,2026-07-06 00:00:00,0.4022977642525629
14304,148,-143.08601011706642,10151.964781167693,0.0,61.51166346313766,321.8917002746057,0.019702250137925148,19.999999999999996,14.655006123333871,2026-06-22 00:00:00,0.790100987994256
14400,149,-142.54958969196528,40800.66569430799,0.0,65.81919461852956,302.47903572269865,0.01925143226981163,19.999999999999996,14.296177357725446,2026-05-21 00:00:00,0.331995441216432
14496,150,0.0,0.0,0.0,0.0,0.0,0.01883343979716301,19.999999999999996,13.906446967932062,2026-07-04 00:00:00,0.4067617272407521
14592,151,-132.8019922859198,8830.178885615347,0.0,58.66940342347225,294.35034257023227,0.018405530601739883,19.999999999999996,13.494615336118157,2026-06-04 00:00:00,0.8644783600364423
14688,152,0.0,0.0,0.0,0.0,0.0,0.018005063757300377,19.999999999999996,13.0684046080617,2026-06-27 00:00:00,0.2288882485347038
14784,153,0.0,0.0,0.0,0.0,0.0,0.01762428693473339,19.999999999999996,12.63445613245961,2026-06-07 00:00:00,0.6310240454216876
14880,154,-126.20622033043772,11211.23649929262,0.0,54.261472478895016,285.52429154334794,0.01721678301692009,19.999999999999996,12.198370827178632,2026-05-28 00:00:00,0.871294558016831
14976,155,-153.48062380273657,10880.480260402346,0.0,65.28550574687436,348.58895097523225,0.016864759847521782,19.999999999999996,11.764778894526188,2026-07-06 00:00:00,0.0576026803302383
15072,156,-129.51710525302576,10841.945808398348,0.0,62.531107649528444,265.48201079040325,0.016517018899321556,19.999999999999996,11.33742757901788,2026-05-28 00:00:00,0.8370607751636202
15168,157,0.0,0.0,0.0,0.0,0.0,0.016180405393242836,19.999999999999996,10.919278007833599,2026-07-28 00:00:00,0.46368917502033724
15264,158,-146.67577158255364,10425.50285438443,0.0,61.58494615204415,335.58603584051957,0.015864528715610504,19.999999999999996,10.512604352043846,2026-06-22 00:00:00,0.34969116435067915
15360,159,-156.4342107040131,10759.884619054576,0.0,64.30395591496617,364.7811919552359,0.015577173791825771,19.999999999999996,10.119090471248374,2026-06-22 00:00:00,0.1114017954830191
15456,160,-117.92418217980253,15393.388110908305,0.0,57.655406414434815,238.4763753755127,0.015230708755552769,19.999999999999996,9.739920803602548,2026-07-02 00:00:00,0.9914745819018309
15552,161,-130.28508153761643,16213.158036448383,0.0,57.598691082659926,287.0581580208471,0.014892681501805782,19.999999999999996,9.37586353392925,2026-05-27 00:00:00,0.1302551179916266
15648,162,-118.22975151421909,8200.888829719599,0.0,51.33419555459182,263.81384508296134,0.014575578272342682,19.999999999999996,9.027345040541022,2026-06-01 00:00:00,0.8822691572577839
15744,163,-124.34361141739706,8769.752448081332,0.0,51.199168573185304,288.9275798546486,0.014286608435213566,19.999999999999996,8.694515327288093,2026-06-01 00:00:00,0.8777906901479641
