step,episode,return,cost_comfort,cost_vent,fan_kwh,coil_kwh_th,alpha,lam_comfort,lam_vent,date,lam_dr
2784,28,-142.76643830688647,13128.824189357896,0.0,66.5024307455679,299.1411447867228,0.435184508562088,3.825187826042198,1.8011153047631692,2026-05-26 00:00:00,0.31376394693961096
2880,29,-144.2096043580218,14920.218954786253,0.0,64.45390565349993,312.90145909810093,0.4229419231414795,4.067786334778514,1.908842628636867,2026-06-18 00:00:00,0.5678295964143394
2976,30,-135.5036368823097,9841.310576325544,0.0,52.4046766910393,327.3338609657813,0.4110216498374939,4.329006452296077,2.0260099126441498,2026-06-01 00:00:00,0.11633343986020417
3072,31,0.0,0.0,0.0,0.0,0.0,0.3994503915309906,4.609454157780428,2.1532184571361643,2026-07-26 00:00:00,0.5181714013401479
3168,32,-136.60003484623303,13557.32680470517,8.0,60.17986980759412,299.603147745097,0.38819420337677,4.910956514087902,2.291331177676039,2026-07-03 00:00:00,0.6787063848027507
3264,33,0.0,0.0,0.0,0.0,0.0,0.37729212641716003,5.235413265483487,2.441206765387834,2026-06-28 00:00:00,0.9469593326057496
3360,34,-141.1072018528595,15974.57882687509,0.0,64.48583067548878,300.1212866522599,0.3667137622833252,5.584686657024004,2.603761016205592,2026-06-02 00:00:00,0.7429214897718454
3456,35,-137.8617316011171,11619.868266205733,0.0,62.7398863245394,293.9765487504341,0.35639575123786926,5.960329947987918,2.77999677291036,2026-07-15 00:00:00,0.7159935507731606
3552,36,-124.70099194962972,16477.58111623961,44.0,49.709779279971464,294.3440008074126,0.34638512134552,6.365775577702989,2.9682043554407316,2026-06-02 00:00:00,0.8576706797754795
3648,37,-151.83551067109448,10072.590562535874,0.0,64.76410767179985,341.40460999341195,0.33666568994522095,6.803698524872151,3.1717738967419833,2026-07-13 00:00:00,0.5918113502089987
3744,38,-126.59503617440484,5484.901677363163,0.0,33.213532303527245,368.00967629776954,0.3272221088409424,7.277790772179351,3.392861529221818,2026-07-18 00:00:00,0.2991350444445955
3840,39,0.0,0.0,0.0,0.0,0.0,0.31805524230003357,7.790027962581464,3.633292073955302,2026-07-25 00:00:00,0.35674432355633123
3936,40,0.0,0.0,0.0,0.0,0.0,0.30914923548698425,8.333186077727696,3.894824546941933,2026-05-24 00:00:00,0.3879398941895421
4032,41,0.0,0.0,0.0,0.0,0.0,0.3005053699016571,8.911280031308218,4.179276643862257,2026-05-30 00:00:00,0.6427466760927724
4128,42,-136.22918507795802,12851.743526863236,2.0,59.734381625082065,300.6921228909265,0.29212692379951477,9.529405875075543,4.4887430827683525,2026-07-24 00:00:00,0.6757485885216394
4224,43,0.0,0.0,0.0,0.0,0.0,0.2839849293231964,10.183166851534445,4.825449200212731,2026-06-27 00:00:00,0.046186698594904985
4320,44,-140.32100111747008,9180.244338460787,0.0,64.55186950582471,298.1580147057977,0.2761072516441345,10.883059473411777,5.191855501554818,2026-06-05 00:00:00,0.5826306002328618
4416,45,0.0,0.0,0.0,0.0,0.0,0.2684597074985504,11.610228076705766,5.583769130424257,2026-07-12 00:00:00,0.2707812754821043
4512,46,-94.07686101485187,35617.02103306336,4.0,52.918259550593746,161.2080115316265,0.26105669140815735,12.395415912740576,6.005910065702255,2026-05-20 00:00:00,0.4672166486403989
4608,47,-136.81548630770646,12875.344809510014,0.0,68.0991345026447,269.00661663850906,0.25386783480644226,13.245714044821836,6.460118411073316,2026-07-16 00:00:00,0.6844947776664778
4704,48,-138.6724730913382,16953.219275696054,0.0,66.31519827748538,285.1812465127517,0.24691341817378998,14.171261998109935,6.950229556381746,2026-07-02 00:00:00,0.2933170222663063
4800,49,-149.40624409194692,10038.02948656323,5.0,66.37011895212376,327.01334789501885,0.24014751613140106,15.175938928597372,7.482790085971198,2026-06-08 00:00:00,0.4156557834353064
4896,50,-139.78161139016402,13321.702530259872,0.0,59.44892133137091,316.90707848433476,0.23362886905670166,16.27157176979165,8.062341196335156,2026-07-24 00:00:00,0.29181869199333077
4992,51,-172.683073955017,11360.619273375558,7.0,66.18480330586289,421.5896070156185,0.22734788060188293,17.47651984654897,8.696683940310102,2026-06-08 00:00:00,0.0360460663130272
5088,52,0.0,0.0,0.0,0.0,0.0,0.22122028470039368,18.78935095184572,9.387580552920006,2026-06-28 00:00:00,0.1766719917032319
5184,53,-122.64964339598538,5626.549843657672,0.0,27.662952489048987,376.04896666414317,0.21529607474803925,19.999999999999996,10.141150156340059,2026-07-19 00:00:00,0.34414062805250156
5280,54,-148.0260642616651,12099.198325599507,0.0,74.7205010691875,289.62355972611374,0.20952579379081726,19.999999999999996,10.964125260028016,2026-07-01 00:00:00,0.7695744354700403
5376,55,-133.0550274963932,12766.84548965426,0.0,64.4347542480141,268.78951383485634,0.20395787060260773,19.999999999999996,11.86392316842028,2026-07-16 00:00:00,0.5855268044701936
5472,56,-139.8661244159513,12669.250354651302,0.0,65.91765998593594,290.38324747936355,0.19856084883213043,19.999999999999996,12.779073497638313,2026-07-23 00:00:00,0.40002333480378294
5568,57,-133.19542741421054,16057.343689080311,1.0,68.09570883869812,255.94939260429913,0.1932930201292038,19.999999999999996,13.713656563647996,2026-07-22 00:00:00,0.4172680752893092
5664,58,0.0,0.0,0.0,0.0,0.0,0.1882258504629135,19.999999999999996,14.67025658624095,2026-07-28 00:00:00,0.7962089306848016
5760,59,-140.15199584125554,11559.603449242892,0.0,65.28440235077142,294.2716265182679,0.1832827627658844,19.999999999999996,15.652350641251079,2026-05-28 00:00:00,0.4429635717954282
5856,60,-131.16975043632294,12746.19377780454,0.0,64.54125402075282,261.48180457460404,0.17849673330783844,19.999999999999996,16.664282688192365,2026-06-25 00:00:00,0.41170496301284165
5952,61,-134.9769190998231,16289.57735672185,0.0,68.10474914137964,261.07339668295174,0.17385320365428925,19.999999999999996,17.71124783390843,2026-07-22 00:00:00,0.7337307559843437
6048,62,0.0,0.0,0.0,0.0,0.0,0.16927029192447662,19.999999999999996,18.788076055677145,2026-05-30 00:00:00,0.6646023925807332
6144,63,-145.55611170914207,6330.904423667472,0.0,35.10609771635741,438.13947247300536,0.16486278176307678,19.999999999999996,19.90029292651519,2026-07-18 00:00:00,0.05856043449120529
6240,64,-136.05450085549182,10558.936994747317,2.0,64.33443104371592,281.6801843651891,0.1605951339006424,19.999999999999996,19.999999999999996,2026-07-14 00:00:00,0.7831570222231815
6336,65,-134.8466135669373,12475.365672693471,0.0,62.62960532713329,284.8940416652717,0.15639469027519226,19.999999999999996,19.999999999999996,2026-07-24 00:00:00,0.8211837514704463
6432,66,-97.50203619739295,36166.37176993437,0.0,47.91164578112079,193.7792331764209,0.15234047174453735,19.999999999999996,19.999999999999996,2026-05-20 00:00:00,0.4905887896591338
6528,67,-129.82651583809863,14577.611961727845,0.0,59.64017433886472,277.07561590896665,0.14841018617153168,19.999999999999996,19.999999999999996,2026-06-19 00:00:00,0.620573383283456
6624,68,0.0,0.0,0.0,0.0,0.0,0.14457552134990692,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.11934338836756142
6720,69,-125.13079175100088,15982.401893684932,0.0,56.91145441811419,267.6691368836072,0.1408887654542923,19.999999999999996,19.999999999999996,2026-05-27 00:00:00,0.7997301067259925
6816,70,-127.1350265211768,12597.670301121492,0.0,62.78765882239203,252.9750451316753,0.13722294569015503,19.999999999999996,19.999999999999996,2026-06-25 00:00:00,0.8727293993940093
6912,71,-145.9806936133923,9080.897279998335,0.0,67.89255903400324,307.1955058121385,0.13377241790294647,19.999999999999996,19.999999999999996,2026-07-21 00:00:00,0.3620675829059251
7008,72,0.0,0.0,0.0,0.0,0.0,0.13029715418815613,19.999999999999996,19.999999999999996,2026-06-21 00:00:00,0.07555893257208013
7104,73,-144.85422774787554,11325.21151972196,2.0,66.72816340095864,306.6981485741397,0.12689943611621857,19.999999999999996,19.999999999999996,2026-07-27 00:00:00,0.24584318161383778
7200,74,-129.64042994893705,9202.325273102368,0.0,55.14166216902855,294.42506799642507,0.12366437911987305,19.999999999999996,19.999999999999996,2026-06-05 00:00:00,0.8632815169294531
7296,75,-104.84254566922954,9721.62860919966,3.0,48.79139342945855,220.0291150964041,0.1204858049750328,19.999999999999996,19.999999999999996,2026-06-16 00:00:00,0.46726548200752005
7392,76,-131.50073672355694,14482.743378844172,0.0,63.06663601164573,269.91679523060947,0.11738299578428268,19.999999999999996,19.999999999999996,2026-06-19 00:00:00,0.7093207503104061
7488,77,-148.04718540664325,10449.69116578742,0.0,52.36120114957386,378.6639077798315,0.11440412700176239,19.999999999999996,19.999999999999996,2026-06-01 00:00:00,0.044551921205823186
7584,78,-130.10369453469977,12572.019943957395,4.0,61.09636569490223,272.01340628549224,0.11150612682104111,19.999999999999996,19.999999999999996,2026-07-16 00:00:00,0.2602863119791793
7680,79,0.0,0.0,0.0,0.0,0.0,0.10868829488754272,19.999999999999996,19.999999999999996,2026-07-04 00:00:00,0.8727490703526053
7776,80,0.0,0.0,0.0,0.0,0.0,0.10588142275810242,19.999999999999996,19.999999999999996,2026-05-24 00:00:00,0.4959566611650137
7872,81,0.0,0.0,0.0,0.0,0.0,0.10319039970636368,19.999999999999996,19.999999999999996,2026-07-28 00:00:00,0.6555318933169656
7968,82,-131.52634827458465,6011.931196915397,0.0,33.64501325805276,387.73038956793914,0.10056048631668091,19.999999999999996,19.999999999999996,2026-07-18 00:00:00,0.15462880709362392
8064,83,0.0,0.0,0.0,0.0,0.0,0.09803982824087143,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.17444922652557615
8160,84,-130.0942720843361,21987.575657128986,0.0,65.0108327489971,255.8394783072233,0.09554794430732727,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.7705436551526158
8256,85,-121.64387838816643,13305.07634736263,0.0,55.39282929182091,262.6061214104428,0.09317147731781006,19.999999999999996,19.999999999999996,2026-06-18 00:00:00,0.5837145885771621
8352,86,0.0,0.0,0.0,0.0,0.0,0.09080937504768372,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.157512895171395
8448,87,-122.29815165298145,12000.527405085035,0.0,55.515176444979744,264.75119653131014,0.0885230004787445,19.999999999999996,19.999999999999996,2026-07-03 00:00:00,0.9917378258166967
8544,88,-124.32462368705407,13962.507562160918,0.0,59.6526532199945,256.48293401834013,0.08631016314029694,19.999999999999996,19.999999999999996,2026-05-29 00:00:00,0.9487441866897722
8640,89,-132.2365240081872,10654.976267463864,0.0,57.50389366338865,296.4258317840014,0.08415105938911438,19.999999999999996,19.999999999999996,2026-07-10 00:00:00,0.23907615646988056
8736,90,-125.98860920042935,21126.313754864397,0.0,64.54049391450091,241.26433534740076,0.08208975195884705,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.5170848320161254
8832,91,-125.88511254339548,11624.749414404321,0.0,61.043958823186514,256.8804183252957,0.08004721999168396,19.999999999999996,19.999999999999996,2026-07-23 00:00:00,0.7575033513013844
8928,92,0.0,0.0,0.0,0.0,0.0,0.0780378058552742,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.5625193279625522
9024,93,0.0,0.0,0.0,0.0,0.0,0.07608155161142349,19.999999999999996,19.999999999999996,2026-05-23 00:00:00,0.3637673120680114
9120,94,-128.2589559521334,8213.438790172033,0.0,59.760452473422106,271.4555346838501,0.074173703789711,19.999999999999996,19.999999999999996,2026-06-04 00:00:00,0.3603980460483769
9216,95,-140.90619560356188,10080.438042216667,0.0,63.57313627690462,304.81421490105424,0.07232258468866348,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.5164010654067538
9312,96,-134.18723649562432,10086.962525680176,0.0,63.15010470656098,279.71546449936403,0.07053260505199432,19.999999999999996,19.999999999999996,2026-06-09 00:00:00,0.8085378264927721
9408,97,-123.91473957632843,13968.376770316005,0.0,59.38519872961721,256.00401093995765,0.06876546144485474,19.999999999999996,19.999999999999996,2026-05-29 00:00:00,0.5566402436197139
9504,98,-126.61192745142016,21633.376605091456,0.0,64.21572962820319,245.43833638931488,0.06701577454805374,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.9485649009523536
9600,99,-141.04888482982082,13726.702139840787,12.0,62.96733713233707,308.16638049572407,0.06530632823705673,19.999999999999996,19.999999999999996,2026-05-26 00:00:00,0.14725189444811293
9696,100,-125.92585608028463,12616.801602356853,0.0,63.2310346180402,248.09210287725435,0.06364931911230087,19.999999999999996,19.999999999999996,2026-06-25 00:00:00,0.909801274109284
9792,101,-140.01161755175096,10093.509338188802,0.0,64.84896368771705,296.4399540247573,0.06206413358449936,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.4588152485142831
9888,102,0.0,0.0,0.0,0.0,0.0,0.06050568446516991,19.999999999999996,19.999999999999996,2026-06-07 00:00:00,0.9852030611029133
9984,103,0.0,0.0,0.0,0.0,0.0,0.058975741267204285,19.999999999999996,19.999999999999996,2026-07-04 00:00:00,0.9939292200439136
10080,104,-168.13840886170328,15036.079094212953,0.0,60.75118801368439,426.8233402154791,0.05747901275753975,19.999999999999996,19.999999999999996,2026-07-01 00:00:00,0.01989252382861606
10176,105,-139.13407898345542,8871.340692668608,0.0,63.119305624217375,300.9632151388931,0.05600481852889061,19.999999999999996,19.999999999999996,2026-06-04 00:00:00,0.7655050892058425
10272,106,-154.93452354933828,10830.33332532373,0.0,65.82569394287434,352.21813622072744,0.05459554120898247,19.999999999999996,19.999999999999996,2026-06-08 00:00:00,0.19098326877930039
10368,107,0.0,0.0,0.0,0.0,0.0,0.05320203676819801,19.999999999999996,19.999999999999996,2026-05-30 00:00:00,0.9541076875138585
10464,108,-144.92414473106587,9162.863951267156,0.0,67.19791043929169,306.6386976500685,0.051865845918655396,19.999999999999996,19.999999999999996,2026-07-21 00:00:00,0.8790407124944424
10560,109,-131.59324163050513,21535.796888134486,0.0,65.81731089698206,260.7440792857361,0.05056954547762871,19.999999999999996,19.999999999999996,2026-07-07 00:00:00,0.13792810157141844
10656,110,0.0,0.0,0.0,0.0,0.0,0.04929974302649498,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.5434688540602659
10752,111,0.0,0.0,0.0,0.0,0.0,0.04807816818356514,19.999999999999996,19.999999999999996,2026-06-03 00:00:00,0.4608713979201883
10848,112,0.0,0.0,0.0,0.0,0.0,0.046873290091753006,19.999999999999996,19.999999999999996,2026-07-28 00:00:00,0.10607239728547935
10944,113,-139.21687606275864,10145.992982800044,0.0,61.26126018253161,307.8766906319545,0.045696061104536057,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.821712588637247
11040,114,-142.04168081625735,10196.417695202499,0.0,64.47554645492731,306.34902381617553,0.04455547034740448,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.7389607596882816
11136,115,0.0,0.0,0.0,0.0,0.0,0.04344335198402405,19.999999999999996,19.999999999999996,2026-05-30 00:00:00,0.09799969921983598
11232,116,-129.09164790067896,10439.34130033393,0.0,57.19297632301039,284.7198037660275,0.04235991835594177,19.999999999999996,19.999999999999996,2026-07-10 00:00:00,0.9963894683082675
11328,117,-129.74138642596694,14497.649614919164,0.0,60.88599744310614,272.9352205203948,0.0413273461163044,19.999999999999996,19.999999999999996,2026-06-19 00:00:00,0.5729955166799555
11424,118,-130.33750711221802,12378.106066211045,0.0,61.63057991323996,272.59164062864045,0.04032450541853905,19.999999999999996,19.999999999999996,2026-07-03 00:00:00,0.7813583525018026
11520,119,-142.69560626906846,10711.079030465151,4.0,65.38951466847794,304.43229363474256,0.03931248188018799,19.999999999999996,19.999999999999996,2026-06-09 00:00:00,0.2730781499962368
11616,120,-134.24255652524894,12389.934224656792,0.0,60.766640867853006,290.0405109721241,0.03832705318927765,19.999999999999996,19.999999999999996,2026-07-08 00:00:00,0.9582364853075843
11712,121,-131.5521795922053,12251.47958966468,0.0,65.34504559113803,261.86923106496187,0.03740065544843674,19.999999999999996,19.999999999999996,2026-07-16 00:00:00,0.49533907117436193
11808,122,-115.94366220672165,5477.8396889677615,0.0,27.121142010537064,350.5324288644249,0.03649088367819786,19.999999999999996,19.999999999999996,2026-07-18 00:00:00,0.16597592706676423
11904,123,0.0,0.0,0.0,0.0,0.0,0.03559476509690285,19.999999999999996,19.999999999999996,2026-07-29 00:00:00,0.5397821089229847
12000,124,0.0,0.0,0.0,0.0,0.0,0.03475362807512283,19.999999999999996,19.999999999999996,2026-07-26 00:00:00,0.7990745677610558
12096,125,-101.25216351991598,9053.400504729523,6.0,50.92883258197435,197.29110485688747,0.0339314304292202,19.999999999999996,19.999999999999996,2026-06-16 00:00:00,0.19614912863160772
12192,126,0.0,0.0,0.0,0.0,0.0,0.03313998132944107,19.999999999999996,19.999999999999996,2026-06-28 00:00:00,0.05978256184516029
12288,127,0.0,0.0,0.0,0.0,0.0,0.032327257096767426,19.999999999999996,19.999999999999996,2026-06-20 00:00:00,0.0796952903092617
12384,128,-128.53958140773366,13635.434256366909,0.0,61.080703324805505,266.7664336819645,0.03150319308042526,19.999999999999996,19.999999999999996,2026-06-18 00:00:00,0.9620750814327813
12480,129,-138.0096302880749,12545.71544387179,0.0,69.97466466704587,268.92731233262384,0.03072846494615078,19.999999999999996,19.999999999999996,2026-07-16 00:00:00,0.49111804619780075
12576,130,0.0,0.0,0.0,0.0,0.0,0.030006079003214836,19.999999999999996,19.999999999999996,2026-07-12 00:00:00,0.6153113529556627
12672,131,-145.52329425543292,9853.100754193136,0.0,62.93633347874412,327.2327456087369,0.029267407953739166,19.999999999999996,19.999999999999996,2026-06-08 00:00:00,0.6087807622827667
12768,132,0.0,0.0,0.0,0.0,0.0,0.02855948731303215,19.999999999999996,19.999999999999996,2026-06-28 00:00:00,0.17690055439019758
12864,133,0.0,0.0,0.0,0.0,0.0,0.027868151664733887,19.999999999999996,19.999999999999996,2026-05-24 00:00:00,0.4529939498195994
12960,134,0.0,0.0,0.0,0.0,0.0,0.027201734483242035,19.999999999999996,19.999999999999996,2026-07-25 00:00:00,0.829424141334626
13056,135,-130.59507739707857,13350.60654222449,0.0,64.14368496246242,262.77504215116255,0.026544904336333275,19.999999999999996,19.999999999999996,2026-06-18 00:00:00,0.5357327403627863
13152,136,-178.35528987153688,18535.98831635117,0.0,71.32421963915064,424.40545770986813,0.02591860108077526,19.999999999999996,19.999999999999996,2026-06-02 00:00:00,0.0312752617340345
13248,137,-131.82507960501292,13645.4080845703,0.0,63.12326306080459,272.0584733476179,0.025278545916080475,19.999999999999996,19.999999999999996,2026-06-26 00:00:00,0.86876679903028
13344,138,-130.95633832336247,15591.11532297321,0.0,64.08535707748689,263.58225345783893,0.024681055918335915,19.999999999999996,19.999999999999996,2026-06-30 00:00:00,0.6959872956647861
13440,139,-154.16713275219655,10756.750656780505,0.0,66.49167332628335,346.8329489537306,0.02408408187329769,19.999999999999996,19.999999999999996,2026-07-06 00:00:00,0.05759519085715936
13536,140,-151.082758608873,14151.064210538214,0.0,64.59881815160514,342.61080976810007,0.023511556908488274,19.999999999999996,19.999999999999996,2026-07-16 00:00:00,0.0377709225253966
13632,141,-122.78334508681412,13404.080207451523,0.0,60.72374106820337,245.1851703061197,0.022963237017393112,19.999999999999996,19.999999999999996,2026-05-29 00:00:00,0.3778363154207789
13728,142,-119.60314479257366,11128.558667851601,0.0,54.91970670705081,256.330092937538,0.02243119850754738,19.999999999999996,19.999999999999996,2026-07-01 00:00:00,0.9255782498192876
13824,143,-128.56403393189274,15920.95523912457,0.0,60.28142277199482,270.2739048912248,0.021950624883174896,19.999999999999996,19.999999999999996,2026-05-27 00:00:00,0.48965285873315245
13920,144,-130.85723754204187,16784.713440153995,0.0,62.608445647034394,268.66220732000363,0.021474139764904976,19.999999999999996,19.999999999999996,2026-07-22 00:00:00,0.7454413263681728
14016,145,-131.24687651496595,6234.149353295401,0.0,30.81437860951764,396.5399876916542,0.02098313346505165,19.999999999999996,19.999999999999996,2026-07-18 00:00:00,0.7332713432977701
14112,146,0.0,0.0,0.0,0.0,0.0,0.02050461620092392,19.999999999999996,19.999999999999996,2026-06-27 00:00:00,0.5015424466854548
14208,147,-138.6821193237647,10215.394776104567,0.0,61.09068644958547,306.6418164811831,0.02004464715719223,19.999999999999996,19.973766268176632,2026-07-06 00:00:00,0.4022977642525629
14304,148,-141.75005946381708,10335.602821689386,0.0,57.86528192852987,331.8925457183453,0.019598275423049927,19.999999999999996,19.880641758528814,2026-06-22 00:00:00,0.790100987994256
14400,149,-131.14484699221214,39603.86896317553,2.0,65.58341870337568,259.14667306110914,0.019164221361279488,19.999999999999996,19.751171755802766,2026-05-21 00:00:00,0.331995441216432
14496,150,0.0,0.0,0.0,0.0,0.0,0.01877608895301819,19.999999999999996,19.589787925978346,2026-07-04 00:00:00,0.4067617272407521
14592,151,-136.86424465858272,9120.33406998274,0.0,59.43664443766616,306.13785880831927,0.01839335262775421,19.999999999999996,19.400683387462994,2026-06-04 00:00:00,0.8644783600364423
14688,152,0.0,0.0,0.0,0.0,0.0,0.01800047978758812,19.999999999999996,19.1877843442912,2026-06-27 00:00:00,0.2288882485347038
14784,153,0.0,0.0,0.0,0.0,0.0,0.017580538988113403,19.999999999999996,18.95473258035139,2026-06-07 00:00:00,0.6310240454216876
14880,154,-131.97923265191656,11319.671209782793,0.0,58.857852378619306,289.6782065376397,0.017177242785692215,19.999999999999996,18.70487702999161,2026-05-28 00:00:00,0.871294558016831
14976,155,-150.24662521870698,10665.876311260598,0.0,63.7726033513499,342.1341110070118,0.016804466024041176,19.999999999999996,18.441272755208846,2026-07-06 00:00:00,0.0576026803302383
15072,156,-136.7774717472827,11169.320848657579,0.0,66.48870266344944,278.148068127299,0.016421038657426834,19.999999999999996,18.166685809273904,2026-05-28 00:00:00,0.8370607751636202
15168,157,0.0,0.0,0.0,0.0,0.0,0.016041211783885956,19.999999999999996,17.883602635431572,2026-07-28 00:00:00,0.46368917502033724
15264,158,-147.19525490694576,10584.399055245107,0.0,60.537944877124346,342.7323141241313,0.015659810975193977,19.999999999999996,17.594242824989053,2026-06-22 00:00:00,0.34969116435067915
15360,159,-149.2354262240289,10339.869940303384,0.0,60.849501766520795,349.9997205317616,0.01532578095793724,19.999999999999996,17.30057423249887,2026-06-22 00:00:00,0.1114017954830191
15456,160,-120.33142929167279,15395.649593643,0.0,59.78952423341832,239.2914351799276,0.014961853623390198,19.999999999999996,17.004329610375702,2026-07-02 00:00:00,0.9914745819018309
15552,161,-129.01005643913817,16419.50476438108,7.0,54.19298598402567,295.5837931884974,0.01462649367749691,19.999999999999996,16.76753767543283,2026-05-27 00:00:00,0.1302551179916266
15648,162,-120.0475110979914,8330.401496146633,0.0,51.601521827039605,270.83740489918296,0.01428726315498352,19.999999999999996,16.582322106684753,2026-06-01 00:00:00,0.8822691572577839
15744,163,-125.94249902327239,8828.502373570333,0.0,52.144146527529436,292.1833693007159,0.013975351117551327,19.999999999999996,16.44217374438289,2026-06-01 00:00:00,0.8777906901479641
15840,164,-134.15927492643368,13728.407777540986,0.0,64.58079321744302,275.39800816742434,0.013689172454178333,19.999999999999996,16.3416814601496,2026-06-26 00:00:00,0.5333077430539006
